@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
277.799988,101900,81,9.2,-4.6,305,9.7,12.2,12.12,6.51,1016.9,5.9,6.7,Moderada
277.399963,102090,77,5.5,-0.9,288,6.2,7.8,11.43,7.29,1019.8,5.4,6.7,Media
277.799988,102130,77,4.1,2.9,258,4.3,6.7,10,6.64,1020.9,5.5,6.7,Media
278.200012,102080,73,0.100002,5.400002,200,6.2,7.6,10,6.63,1020.1,5.5,6.7,Media
278.599976,101750,78,-4.299998,9.9,162,7.6,9,12.12,6.84,1017.8,5.4,6.7,Moderada
279.099976,101240,82,-8.9,10.5,139,9.3,12,12.12,7.16,1013.6,5.3,6.7,MuyAlta
278.899963,100950,91,-6.999999,9.3,144,10.9,13.3,13.79,7.22,1010.1,6.1,6.8,Moderada
278.599976,101020,92,-3.199998,3.700001,131,8.6,10.8,14.81,7.49,1009.6,6,6.8,Moderada
279.099976,101130,85,-3.5,0.6,129,9.5,11.3,12.9,6.94,1009,6.3,6.8,Moderada
278.399994,101110,82,0.7,-0.6,247,4.4,6.3,12.9,7.9,1010.5,4.6,6.7,Moderada
278.100006,100900,80,1,-1.199997,13,3.5,5.4,12.9,7.88,1009.6,4.9,6.7,Moderada
278.299988,100460,86,-4.199997,3.4,118,5.3,6.8,12.12,8.74,1004.3,5.6,6.7,Moderada
278.699982,99870,79,-10.5,8.700002,137,9.2,11.1,10.81,7.07,1000.6,5,6.7,Moderada
279.299988,99180,87,-13.899999,8.800001,120,14.3,17.3,7.69,6.35,994.7,5.2,6.6,MuyAlta
280,98820,87,-7,10.200002,131,10.1,12,12.12,8.29,990.2,6.3,6.6,MuyAlta
279.600006,98720,84,-2.099998,11.4,153,9.9,12.2,17.39,10.51,987.1,6.5,6.7,MuyAlta
279.199982,98700,86,0.300002,12.200002,173,9.9,12.3,16,9.67,986.8,6.2,6.7,MuyAlta
279.299988,98490,82,-11.899999,10.6,149,10.8,12.7,10.81,8.64,986.2,5.9,6.7,MuyAlta
279.899963,97460,92,-8.199999,15.400002,130,15,18.2,10,7.85,974.3,6.6,6.7,MuyAlta
278.799988,98300,76,10.600001,17.799999,193,14.6,18.6,10.81,8.15,980,5.9,6.7,MuyAlta
277.700012,98940,79,5.300002,14.2,212,11.6,14.9,11.43,7.38,986.2,6,6.7,MuyAlta
277.700012,99210,77,1.700001,11.3,217,7.8,10.1,11.43,7.65,990.5,4.8,6.7,MuyAlta
278,99420,78,3,10.3,223,8.7,10.8,12.12,7.98,993.6,5.1,6.6,MuyAlta
277.5,99640,76,4.600001,5.3,222,6.4,9.1,11.43,7.52,995.8,4.9,6.7,Moderada
277.299988,100130,75,8.500002,3.7,228,9.3,11.5,12.12,7.54,998.5,5.1,6.7,Moderada
277.099976,100520,74,8.3,4.000001,268,7.8,13.5,12.12,7.74,1003.9,4,6.6,MuyAlta
276.799988,101180,81,5.1,7.7,228,8.3,10.2,12.12,8.44,1009.9,5.2,6.5,MuyAlta
277.600006,101450,66,-1.3,5.800002,205,6.1,7.5,12.12,8.24,1013.8,5.3,6.5,MuyAlta
278.899994,101190,64,-16.399998,5.300002,119,10.9,13.1,12.9,7.87,1012.9,5.4,6.5,MuyAlta
278.799988,100230,85,-21.499998,4,106,16.9,20.9,11.43,6.49,1006.4,5.6,6.6,MuyAlta
279.699982,99770,93,-5.9,12.000002,143,9.2,11.8,10.81,8.28,997.7,6.4,6.4,MuyAlta
279.700012,100240,77,0.3,18.1,167,10.3,12.9,11.43,7.62,1001.9,6.9,6.4,MuyAlta
279.5,100780,73,1.8,18.200001,194,13.3,17.8,11.43,7.95,1006.6,5,6.4,MuyAlta
279.199982,101220,78,-0.9,11,184,9.4,12.5,14.81,9.77,1011.1,6.7,6.4,MuyAlta
278.699982,101050,90,-8.599997,1.4,142,7.7,9.4,14.81,9.42,1011.3,6.4,6.3,MuyAlta
279.899963,100510,88,-4.199998,-1.599998,59,1.8,3.6,13.79,9.28,1008.7,5.8,6.4,Moderada
278.700012,101030,90,7.5,1.200001,325,7.6,9.7,12.9,7.92,1008.1,5.8,6.4,Moderada
277.799988,101620,82,2.900002,4.4,246,5,6.4,11.43,6.97,1015.3,3.8,6.5,Moderada
278.199982,101690,74,-7.899999,-0.499998,115,2.6,4,10,7.93,1017.8,4.3,6.4,Moderada
278.899963,100940,88,-16.6,-6.999999,73,11.4,14.5,10,6.6,1012.6,5.9,6.4,Moderada
280.299988,99670,91,-19.4,-4.399999,70,14.7,17.5,7.14,6.21,1000.7,6.4,6.5,MuyAlta
279.999969,99240,96,-10.399997,10.100003,99,10.8,13.2,8.33,6.66,993.8,6.9,6.6,Moderada
280,99500,82,-3.399998,10.7,143,9.4,10.9,8.33,6.4,995.3,7,6.5,Moderada
280.200012,99190,88,-12.2,-1.4,92,7.4,9.1,8.33,7.47,995.2,6.6,6.5,MuyAlta
280.399963,98590,96,-13.6,6.5,94,11,13.1,12.12,7.75,988.4,7,6.5,MuyAlta
279.899994,99060,86,-3.2,17.200001,140,14.3,18,8.33,7.12,988.8,6.5,6.5,MuyAlta
278.999969,99900,86,-1.1,16.200001,174,13.2,16.5,10.81,7.83,998,6.5,6.5,MuyAlta
280,100210,85,-8.3,3.9,135,10.5,12.9,13.79,7.92,1002.9,6.6,6.5,Moderada
280.700012,99270,90,-13.599998,-2.7,82,10.2,12.5,11.43,7.67,995.2,6.6,6.5,Moderada
280.099976,98580,91,-7.499999,3.700003,107,9.7,11.8,10,7.29,988.8,7,6.5,MuyAlta
279.199982,98680,93,2.200001,9.700002,104,9.6,11.8,11.43,8.07,982.6,6,6.5,MuyAlta
279.200012,99390,86,11.300001,10.700002,218,11,13.9,11.43,8.07,988.7,5.9,6.5,MuyAlta
278.600006,100060,81,6,8.500002,221,10.8,14.3,10,7.36,998.1,5.5,6.5,Moderada
278.999969,100060,75,-5.4,8.000003,176,8.6,11.3,10,6.85,1000.3,5.7,6.5,Moderada
279.100006,99590,85,-10.7,8.600001,165,8.4,9.9,10.81,6.04,998.2,5.6,6.5,Moderada
278.799988,99270,93,-7.499999,9.8,127,11.9,14.3,6.67,6.04,994.3,5.9,6.5,Moderada
278.299988,99370,95,6.600001,9.3,204,7.9,9.6,8.33,6.08,993.5,5.7,6.5,Moderada
278.600006,99720,86,4.1,7.6,209,7.4,8.7,9.09,6.29,995.9,6.3,6.5,Moderada
278.299988,99780,95,0.300003,2.4,213,5.5,7.2,9.09,6.57,997.4,5.9,6.5,Media
279.100006,100140,87,5.100001,2.300002,210,5.1,6.2,10,6.48,999.5,6.1,6.5,Media
279.199982,100430,83,7.800002,4.2,242,6.8,9.3,9.09,6.69,1002.7,6.3,6.6,Media
278.399994,100740,83,7.500003,5.1,234,8.7,10.4,9.09,5.67,1006.3,6.1,6.5,Moderada
278.100006,100770,79,-0.7,3.400002,210,4,5.1,9.09,6.44,1007.6,5.5,6.5,Media
278.200012,100290,76,-10.999998,-2.9,127,6.9,9.5,9.09,6.73,1005,5.3,6.4,Media
278.399963,99690,87,-11.5,-12.699997,58,8.2,10.3,10,6.39,1000.9,5.6,6.5,Media
278.700012,99700,85,-4.899997,-13.7,34,10.7,12.6,5.88,5.25,999.8,5.7,6.5,Moderada
278.599976,100200,80,-0.199998,-13,3,9.8,11.9,9.09,6.42,1002.1,5.4,6.5,Moderada
278.299988,100450,78,1.400002,-10,350,8.5,10,10,6.67,1004.1,5.3,6.5,Moderada
278.399994,100530,71,3.900002,-6.799998,315,5.5,6.9,10,7.26,1005.4,5.2,6.5,Media
277.799988,100590,75,4.000003,-5.3,306,4.7,5.8,10.81,6.36,1005.1,4.6,6.4,Media
277.199982,100390,81,5.2,-4.9,309,6.7,8.5,10,7.11,1004.1,5.1,6.4,Media
276.899994,100090,76,5.800002,-2.8,274,7.3,8.3,10.81,5.95,1000.8,3.8,6.4,Media
276.899963,99610,69,3.900002,1.800002,255,3.6,4.7,12.12,7.08,996.3,4,6.4,Media
277,98990,73,-2.3,6.100001,129,4.9,6.1,12.12,7.67,990.4,3.2,6.4,Media
277.399994,98490,80,-4.199998,6.8,151,7.2,8.5,11.43,5.7,986.3,4.3,6.4,Media
278.100006,98400,76,-5.699998,7.8,145,9.4,11.9,10.81,5.92,985.3,4.3,6.3,Moderada
278,98590,75,-5.999997,7.800002,133,8.3,9.7,10,6.03,986.9,5.2,6.4,Moderada
277.799988,98820,79,-6.599998,7.400002,126,8.4,10.2,12.9,6.9,988.8,5.1,6.4,Moderada
277.100006,98880,80,-5.199998,7.2,144,8.3,9.7,12.12,7.63,989.5,5.2,6.4,Moderada
277.200012,98900,74,-1.099998,5.500003,160,6.5,7.8,12.12,7.96,988.8,4.6,6.4,Moderada
278.100006,98900,72,3.400002,3.900002,193,5.4,6.8,14.81,7.55,989.3,4.5,6.4,Moderada
277.099976,99170,68,0.8,7.2,195,4.3,5.4,11.43,7.99,991,4.6,6.3,Moderada
278.600006,99240,80,-10.5,11.2,152,11.4,14.6,10,6.22,994.1,5.4,6.3,Moderada
280.199982,98930,87,-11.199999,9.500002,128,16.8,21.4,7.69,6,990.7,6.4,6.3,MuyAlta
279.399994,99080,82,-2.799999,7.4,193,7.1,13,10.81,7.84,989.4,5.9,6.4,MuyAlta
279.799988,98940,77,-4.499999,0.8,344,4.2,6.4,10.81,8.39,991,3.7,6.3,MuyAlta
280.099976,98550,81,2.000003,3.7,123,16.7,21,12.12,8.58,982.7,7.4,6.4,MuyAlta
277.399963,99820,75,8.900002,9.9,242,10.4,13.5,13.79,8.88,994.2,4.6,6.3,MuyAlta
277.799988,100640,70,2.900002,11.000002,169,10.8,13.7,12.9,8.56,1005.6,3.5,6.4,MuyAlta
278.299988,101340,73,0.7,9.3,188,9.9,12.4,13.79,8.6,1011.2,6,6.3,MuyAlta
278.299988,101760,80,1.2,7,201,6.3,8.2,11.43,7.89,1016.7,5.2,6.2,MuyAlta
278.099976,102220,78,-0.2,3.2,215,5.8,7.1,12.12,8.14,1020.8,4.8,6.2,Moderada
278.699982,102130,69,-8.1,3.900002,164,3.2,4.1,11.43,8.56,1022,5.3,6.3,Moderada
279.200012,101500,75,-12.899997,4.9,107,10,12.1,11.43,6.97,1018,5.9,6.3,Moderada
279.399994,100430,87,-24.399998,2.800002,119,15.3,18.4,7.14,6.37,1009.8,6,6.3,MuyAlta
279.100006,99520,99,-20.199997,10,116,18.5,23.2,10.81,7.91,1000.6,5.8,6.3,MuyAlta
280.200012,99150,94,-18.899998,11.900002,129,17.7,22.4,12.9,9.52,994.8,6.6,6.3,MuyAlta
280.799988,99010,92,-11.099998,13.600001,128,14.9,18.8,13.79,8.87,991.8,6.8,6.3,MuyAlta
280.199982,99420,92,-6.699998,16.300001,152,12.7,15.7,12.9,8.76,994.9,7,6.3,MuyAlta
280.999969,99270,89,-10.1,8.200002,117,11.5,13.8,13.79,8.6,994.7,6.7,6.3,MuyAlta
279.899994,99130,95,-1.899998,12.3,154,14.6,18.3,10,7.37,988.9,7.4,6.4,MuyAlta
279.499969,99960,82,0.700002,8.400003,184,9.3,12.2,11.43,7.93,998.5,6.3,6.4,MuyAlta
279.5,100070,82,-6.699998,6.700002,145,7,8.7,12.9,8.03,1001.9,6.3,6.3,Moderada
279.799988,99970,87,-9.199999,4,129,7.5,9.7,12.12,7.44,1001.5,6.5,6.4,Moderada
280.099976,99280,94,-13.299998,-0.999998,86,10,12.9,10,6.99,996.3,6,6.4,Moderada
279.899994,98390,97,-6.999999,8,83,8.1,10.2,10.81,6.71,986.2,6.2,6.4,Moderada
278.799988,98540,94,-1.2,18.100002,165,16.8,20.5,8.33,6.38,984.8,6.5,6.4,MuyAlta
278.799988,99000,92,-0.1,19.300001,178,14.2,18.1,12.12,8.32,988.9,6,6.3,MuyAlta
278.499969,99570,89,3.9,14.8,196,11,13.5,10,7.24,994.4,6.3,6.3,Moderada
278.299988,99820,85,-7.8,8.4,163,8,10.1,10,7.22,998,6,6.3,Moderada
279.299988,99050,90,-20.499998,9,123,13.8,18,10,5.94,993.8,6.3,6.3,MuyAlta
280.299988,98160,85,-17.699999,8.800001,111,18.1,22.9,9.09,7.17,984.3,6.3,6.4,MuyAlta
280.200012,97900,88,-12.099998,13.2,130,11.7,14.2,12.12,8.52,981.1,7,6.4,MuyAlta
278.700012,97890,89,-5.399999,14.6,145,15.4,19.2,12.12,8.19,979.4,5.5,6.3,MuyAlta
278.100006,99660,73,8.1,6.000001,229,10.3,12.8,?,?,994,5.7,6.3,MuyAlta
278,100380,73,2.8,7.100001,208,8.6,11,11.43,7.69,1002.4,4.4,6.3,MuyAlta
278.200012,100810,77,-1.6,7.6,197,6.3,7.9,10.81,8.16,1007.7,5.2,6.3,Moderada
279.100006,100830,71,-7.7,7.600001,138,7.4,9.8,10.81,7.75,1008.8,5.3,6.3,Moderada
279.199982,100390,71,-17.1,6.000001,110,10.7,13.3,11.43,6.81,1006.7,5.6,6.3,MuyAlta
280,99860,80,-16.599998,10.200002,105,16.9,21.7,8.33,6.48,1000.5,6.5,6.3,MuyAlta
278.700012,100260,90,-1.6,11.100001,172,10.2,13,11.43,8.75,1004.8,6.4,6.3,MuyAlta
278.799988,100600,91,-4,-2.9,65,4.8,6.7,11.43,9.08,1007.1,6,6.3,Moderada
278.699982,100550,97,-4.999997,-2.7,113,5.8,7.2,11.43,7.99,1006.3,5.5,6.3,Moderada
279.399994,100590,95,-4.399999,-0.099998,130,4.1,5,11.43,8.07,1006.7,6,6.4,Moderada
279.299988,100560,92,-5.1,-0.699998,98,5.2,6.9,10,7.48,1006.6,6,6.3,Moderada
279.200012,100650,86,-5.099998,-2.1,69,4.1,5.3,10.81,7.76,1007.5,5.6,6.3,Moderada
278.399963,100190,89,-11.699999,-5.799998,49,9.5,11.5,10.81,6.89,1004.2,5.7,6.3,Moderada
279.799988,99740,71,-14.799998,-4.099998,65,8.7,10.6,10,5.92,1000,6.1,6.3,Moderada
279.399994,99180,81,-16.099998,-7,84,12.7,17.1,6.25,5.71,995.3,6.2,6.3,Moderada
279.299988,98850,86,-14.099998,-5.899999,69,11.4,13.9,8.33,5.64,992.3,6.4,6.3,Moderada
279.5,98890,87,-10.4,-1.899998,81,10,12.1,9.09,6.51,990.5,6.4,6.3,Moderada
279.899994,98930,89,-9.299998,1.900002,97,5.7,7.1,12.9,7.3,989.9,5.3,6.3,Moderada
279.099976,98650,91,-7.1,1.900002,103,6.6,8.2,11.43,7.66,988.3,6.1,6.3,Moderada
278.5,98340,91,-5,-0.2,93,6.4,7.6,11.43,8.08,985.1,6.1,6.3,Moderada
278.399963,98040,85,-4.499999,1.800002,102,6.3,7.4,11.43,7.12,981.3,5.5,6.2,Moderada
278.299988,97930,91,-2.899997,3.600002,152,1.4,2.3,12.12,7.45,980.3,5.2,6.4,Moderada
278.899963,97990,89,-4.799998,5.100001,110,6.7,8.3,11.43,7.74,980.5,6.2,6.3,Moderada
279,98050,86,-4.699998,4.800002,134,4.2,5.5,11.43,7.35,981.4,6,6.3,Moderada
278.899963,98100,88,-6.499999,4.100001,130,6.1,7.6,11.43,7.51,982.1,6,6.3,Media
278.999969,98280,89,-9.599998,1.100002,97,6.1,7.1,10.81,6.78,983.4,6.4,6.4,Media
279.199982,98090,87,-7.2,1.300002,102,5.3,6.2,10,6.75,983.1,5.7,6.3,Moderada
278.999969,98040,91,-6.2,-0.799998,71,8.9,10.5,10.81,6.34,980.9,5.9,6.3,Media
278.699982,98150,95,-1.699998,-1.399998,144,2.6,3.3,10,7.02,981.2,5.3,6.3,Media
279.199982,98320,92,2.300002,-3.599998,87,1.8,2.8,10.81,7.11,983.1,5.5,6.5,Media
278.799988,98690,92,8.2,-1.9,283,1.3,2,10,7.37,985.9,5.6,6.4,Moderada
278.100006,99110,93,11.8,0.100002,269,4.4,5.5,10.81,8.11,988.8,5.1,6.4,Moderada
278.100006,99460,78,10.400002,0.4,274,10.4,13.3,9.09,6.76,992,4.5,6.3,Moderada
277.099976,99480,67,2.500001,2.400002,267,4.4,6.1,8.33,6.9,994.3,4.5,6.3,Moderada
277.5,99160,57,-10.599997,2.200003,129,6.7,8.8,12.12,7.06,993.7,4.6,6.3,Media
278.700012,98590,79,-18.999998,-1.6,98,10.7,13.5,7.69,5.11,990.1,5.2,6.3,Moderada
279.5,98180,86,-17.299999,-1.699998,81,13.4,17.6,7.14,5.47,985.4,5.5,6.3,MuyAlta
279.599976,98000,89,-13.799998,1.7,90,12,14.7,10.81,7.57,982.3,6.4,6.3,MuyAlta
279.099976,98020,90,-14.1,4.800002,106,11.3,13.5,13.79,8.35,982.9,6.4,6.3,MuyAlta
278.600006,97900,95,-13.699999,1.300002,91,12.3,14.9,12.9,7.29,982.1,6.2,6.3,MuyAlta
279,97780,89,-9.3,2.500001,90,13.6,17.6,9.09,6.83,980.1,5.2,6.3,Moderada
278.799988,97960,93,-5.799998,10.2,135,9.8,12.4,9.09,7.05,980.8,6,6.3,Moderada
278.5,98130,92,-7.399999,8.900002,124,12.5,16.9,9.09,6.88,982.8,5.7,6.3,Moderada
278.200012,98020,93,-4.699998,8.800001,132,8.6,10.5,10,6.67,982.2,4.9,6.3,Moderada
278.699982,98060,89,-4.299998,8.900002,133,9.9,11.7,9.09,6.53,980.9,5.7,6.3,Moderada
278.799988,98120,91,1.8,12.1,177,11.1,13.2,8.33,5.74,979.6,5.3,6.3,Moderada
278.100006,98510,86,2.400002,13.300001,192,11.6,13.9,6.25,5.84,983.1,5.6,6.3,Moderada
278.200012,98530,93,-7.999999,13.100001,163,11,13.8,7.69,5.59,985.9,5.4,6.3,Moderada
279.100006,98540,84,-9.499998,9.900003,139,12.4,15.2,8.33,6.4,986.7,5.7,6.2,MuyAlta
278.799988,98460,88,-13.099998,6.800002,118,11.4,13.7,9.09,6.83,986.8,6.4,6.3,MuyAlta
279.100006,98450,91,-12.9,0.8,95,12.2,15.1,10,7.22,986.9,6.6,6.3,MuyAlta
278.299988,98340,92,-13.1,-2.2,84,9.9,13.5,16,7.68,985.2,6.1,6.3,Moderada
278.899994,98260,83,-12.4,-4.6,75,9,12.3,9.09,6.98,984.9,6,6.3,Moderada
279.399963,98190,82,-10.399999,-6.4,51,9,11.4,10.81,7.77,984.1,6.3,6.3,Moderada
279.100006,98390,78,-11.599998,-3.199998,112,7.3,9.8,10.81,7.44,984.9,5.7,6.3,Moderada
278.399994,98470,85,-9.699999,-4.999997,77,7.2,9.2,10,7.67,986.9,6,6.3,Moderada
278.799988,98510,80,-8.6,-6.399999,54,8.1,10.8,9.09,6.54,987.4,5.6,6.3,Moderada
278.700012,98600,83,-7.799998,-6.899999,72,7.5,9.4,9.09,6.84,988.1,6,6.4,Moderada
278.899963,98870,85,-5.5,-6.599997,64,5.1,6.8,10,6.88,989.9,5.7,6.3,Media
277.700012,99130,97,-1.899998,-5.899999,38,5.1,6.3,9.09,6.7,991.8,5.9,6.3,Moderada
278.299988,99500,75,2.800002,-3.6,338,2.8,4,9.09,7.27,994.5,5.6,6.3,Media
278.700012,99820,75,2.300002,-0.5,30,1.6,2.6,10.81,7.83,997.1,6.3,6.5,Media
278.399994,100040,79,3.500001,1.5,191,2.4,3.1,10,7.54,998.8,5.6,6.4,Media
277.100006,100300,94,8.5,5.3,238,8,9.7,9.09,6.69,1000.9,3.6,6.3,Moderada
276.599976,100660,84,9.8,6.7,237,10.5,13,10,6.26,1003.9,4.5,6.3,Moderada
277.299988,100980,77,10.3,5.700002,237,9.9,12.4,10.81,6.55,1006.8,4.1,6.3,Moderada
277.899963,101520,80,12.7,-0.1,278,10.9,13.5,6.25,5.59,1011.4,5.2,6.3,Moderada
277.399963,102090,84,11.000002,0.8,278,10.5,13.2,10,6.84,1018.9,5.4,6.3,Media
277.399963,102520,69,5.7,1.7,263,6.3,7.5,10,6.2,1024.3,5.1,6.3,Media
277.700012,102780,71,-0.799997,3.400002,220,3.2,4.3,10,6.41,1027.2,4.9,6.4,Media
277.499969,102600,83,-9.599997,3.9,139,6.5,7.5,8.33,5.78,1027.4,5.3,6.3,Media
278.200012,102240,97,-12.999998,4.000001,115,11,13.5,4.55,4.55,1024.7,4.5,6.3,Moderada
279.499969,101960,86,-11,7.8,126,12.1,14.2,9.09,6.07,1021.8,6.2,6.3,Moderada
279.599976,101710,83,-10.899999,8.2,123,9.9,12.2,8.33,6.15,1019.2,6.4,6.3,Moderada
280.299988,101320,81,-12.199999,6.100001,124,11,13.5,9.09,6.06,1015.3,6.6,6.3,Moderada
280.099976,100920,81,-10.499998,5.9,116,9.4,11.8,12.9,7.09,1011.7,6.5,6.3,MuyAlta
279.799988,100620,84,-10.999998,3.800002,120,7.6,8.9,12.12,8.12,1008.5,6.6,6.3,MuyAlta
279.899963,100290,90,-9.599998,5.9,115,9,11,13.79,8.3,1005,6.7,6.3,Moderada
279.699982,100190,91,-6.099998,4.800002,122,6.8,8.5,13.79,8.16,1002.5,6.3,6.3,Moderada
278.899963,100220,95,-3.9,5.6,167,6,7.6,12.9,8.64,1002.5,6.3,6.3,Moderada
279.499969,100150,92,-8.7,4.000001,126,6,7.4,12.12,7.66,1001.9,6.3,6.3,Moderada
279.299988,99920,97,-8.5,7.300002,127,8.3,9.9,11.43,6.92,1000.7,6.8,6.4,Moderada
279.299988,100060,94,-2.699998,7.000001,140,6.5,7.9,10,6.61,1000.4,6.6,6.4,Media
278.899994,100060,98,-4.699998,2.800002,139,5,6,10.81,6.4,1001.2,6.2,6.3,Media
279.700012,99910,90,-6.5,-0.599998,98,5.4,6.5,9.09,6.76,1000.8,6.2,6.4,Media
280,99700,95,-8.1,-0.999998,48,5.7,6.9,10,6.6,997.6,6.2,6.5,Media
279.899994,99530,95,-8.499998,-1.299999,102,7.3,8.6,8.33,6.18,997.3,6.8,6.5,Moderada
279.799988,99360,96,-7.899999,1.100003,82,7.2,8.5,9.09,6.68,995.6,6.8,6.5,Moderada
280.099976,99470,94,-7.899999,4.700003,108,10.5,12.3,8.33,5.63,993.9,6.4,6.5,Media
279.600006,99660,98,-4.4,7.500001,123,8.5,10.2,10,5.9,997.6,7,6.5,Moderada
278.899963,100010,93,0.7,7.700003,111,8.5,10.6,10,5.85,998.5,6.4,6.5,Media
277.999969,100390,85,2.7,7.500001,178,7.2,8.9,9.09,5.53,1003.6,5.5,6.5,Media
278.100006,100340,76,-9,7.200002,138,9.2,11,9.09,5.92,1004.2,5.5,6.5,Moderada
278.899994,99530,92,-18.799999,7.8,124,14.4,18,5.88,5.2,999.2,5.8,6.4,MuyAlta
280,98720,93,-17.9,6.400003,100,18.7,22.2,10,7.48,990.1,5.5,6.4,MuyAlta
279.600006,98380,97,-12.199999,6.600001,116,8.4,10.8,10,6.97,986.1,6.7,6.4,MuyAlta
279.399994,98580,89,-7.499999,3.200001,107,7.1,9.3,10,7.52,987.8,6.4,6.5,MuyAlta
280,99010,86,-4.8,-1.399998,82,7.3,9.3,10,9.24,991.4,6.6,6.5,MuyAlta
279.299988,99760,91,1.5,-2.3,71,4.8,6.6,13.79,8.89,997.6,6.4,6.5,MuyAlta
278.799988,100440,99,3.400002,-1.599997,6,0.8,2.2,12.9,8.73,1003.2,6.3,6.5,Moderada
279.200012,101010,92,5.100003,0.300002,288,0.7,1.5,10,8.01,1008.7,6,6.5,Moderada
278.700012,101420,90,6.300002,0.800002,237,2.7,3.9,11.43,8.48,1012.6,6.5,6.8,Moderada
278.299988,101580,84,2.3,2.9,254,3.3,4.7,10.81,7.13,1014.6,5.5,6.6,Moderada
277.499969,101170,92,-2.099998,7.000001,177,5.5,7,10,7.2,1012.5,4.7,6.6,Media
277,100790,99,-2.499999,8.5,166,8,9.8,10,5.84,1008.8,3.2,6.5,Media
278.600006,100550,91,2.1,8.500002,193,6.9,8.2,9.09,5.22,1005.7,5.3,6.5,Media
278.600006,100200,92,-0.799997,5.4,155,5.6,6.7,6.25,5.57,1002.9,5,6.5,Media
277.299988,99780,100,2.8,1.3,224,1.4,2.1,6.25,5.57,998.8,4,6.5,Baja
278.099976,99970,84,6.900002,-3.499999,301,6.1,7,7.14,5.55,998.8,4.8,6.5,Media
278.100006,100260,86,12.900002,-2.799999,293,9.3,11.3,9.09,5.51,1001.6,5.2,6.5,Moderada
278.5,100780,82,10.600001,-3.6,287,9.6,12.7,10,6.02,1005.5,4.9,6.5,Moderada
277.5,101260,90,11.700002,-1.099998,297,9,11.5,6.67,5.95,1010.6,5.8,6.4,Moderada
277.799988,101770,89,6.000001,5.000001,254,7.8,9.5,11.43,6.12,1016.1,5.7,6.5,Moderada
278.899994,101820,93,2.8,12.300001,189,10.4,12.2,9.09,5.95,1016.9,6,6.4,Moderada
280,101840,90,4.800002,15.800001,213,11.1,13.1,8.33,5.86,1016.6,6.9,6.5,Moderada
279.600006,101800,96,5.000001,14.2,206,10.4,12.5,7.14,6.06,1016.7,6.7,6.5,Moderada
280.600006,101870,90,4.4,13.800001,209,11.4,14.9,9.09,6.4,1017,6.7,6.4,MuyAlta
280.700012,101980,91,5.200003,13.500002,205,11.8,15.7,12.12,7.25,1018.5,6.8,6.4,MuyAlta
279.700012,102210,100,3.9,12.9,198,12.4,15.6,11.43,7.15,1020.1,6.9,6.3,MuyAlta
279.399994,102300,100,3.900002,13.500002,206,10.6,13.3,12.9,7.7,1021.6,7,6.3,Moderada
279.599976,102480,94,3.1,11.800003,194,9.3,11.2,12.12,7.2,1024,6.7,6.3,MuyAlta
279.799988,102670,90,1.700003,10.900002,200,8.8,11.1,11.43,7.45,1026.2,6.3,6.3,Moderada
279.299988,102670,92,-0.6,9.100001,189,7.8,9.8,12.12,7.37,1026.7,6.6,6.4,Moderada
279.100006,102670,92,-4.2,7.7,159,6.2,7.8,11.43,7.36,1026.8,6.4,6.4,Moderada
278.700012,102660,88,-7.199998,4.7,134,5.8,6.7,11.43,7.72,1027.3,6.6,6.4,Moderada
278.899963,102460,81,-11.999998,1.5,113,7.3,9.1,10.81,7.79,1026.2,4.8,6.5,Moderada
280.299988,102020,77,-11.1,1.200001,100,8.3,9.9,12.9,7.25,1022.5,6.1,6.5,Moderada
280.599976,101730,82,-11.9,2.1,89,6.8,8.1,11.43,7.52,1018.8,6.6,6.4,Moderada
279.999969,101380,91,-5.799997,5.2,105,7.5,9.5,12.9,7.29,1015,7,6.4,Moderada
279.299988,101360,98,-1.8,8.800001,189,7,9.1,12.12,7.35,1012.8,6.3,6.6,Media
278.899963,101270,100,0.500002,8.500003,177,7.1,8.2,12.9,7.16,1012.7,6.5,6.5,Media
278.799988,101300,100,2.3,6.600001,198,4.6,5.9,10.81,7.34,1013.1,6.3,6.5,Media
278.299988,101510,100,4.7,3.8,236,5.2,6.6,10.81,6.11,1014.2,5.8,6.5,Media
278.399994,101730,90,4.8,3,214,4.6,5.6,10.81,6.75,1016.4,6.4,6.6,Media
278.200012,101810,85,4.1,2.9,257,4.2,4.9,10.81,5.95,1017.5,5.9,6.5,Media
277.299988,101930,90,0.000003,1.400002,220,2.8,3.7,10,6.91,1018.8,5.7,6.4,Media
278,101840,85,-1.1,3.3,171,2.1,2.7,9.09,6.99,1019,5.5,6.4,Media
278.499969,101750,82,-5.2,0.300002,104,2.7,3.2,10,7.43,1018.8,6,6.8,Media
278.600006,101480,81,-8.6,-1.199998,93,8.7,10.2,9.09,6.62,1016.6,5.5,6.5,Media
278.699982,101230,85,-11.099998,-4.499999,67,8.7,10.6,10,5.24,1014.4,5.9,6.5,Media
